,positionId,positionName,companyId,companyFullName,companyShortName,companySize,industryField,financeStage,companyLabelList,firstType,secondType,thirdType,skillLables,positionLables,industryLables,createTime,formatCreateTime,city,district,businessZones,salary,salaryMonth,workYear,jobNature,education,positionAdvantage,imState,lastLogin,publisherId,approve,subwayline,stationname,linestaion,latitude,longitude,distance,hitags,resumeProcessRate,resumeProcessDay,score,newScore,matchScore,matchScoreExplain,query,explain,isSchoolJob,adWord,plus,pcShow,appShow,deliver,gradeDescription,promotionScoreExplain,isHotHire,count,aggregatePositionIds,promotionType,is51Job,detailRecall,famousCompany,hunterJob
0,7705703,高级/资深业务数据分析师,147,北京拉勾网络技术有限公司,拉勾网,500-2000人,企业服务,D轮及以上,"['五险一金', '弹性工作', '带薪年假', '免费两餐']",开发|测试|运维类,数据开发,数据分析,"['Spark', 'python', 'R', '建业务分析模型']","['教育', 'Spark', 'python', 'R', '建业务分析模型']","['教育', 'Spark', 'python', 'R', '建业务分析模型']",2020/11/2 14:20,1天前发布,北京,海淀区,,20k-40k,13,3-5年,全职,本科,领导Nice，能力提升，团队氛围好，稳定职业,today,2020/11/3 16:41,12369540,1,10号线,中关村,4号线大兴线_海淀黄庄;4号线大兴线_中关村;4号线大兴线_北京大学东门;10号线_苏州街;10号线_海淀黄庄,39.982128,116.307747,,"['免费下午茶', 'ipo倒计时', 'bat背景', '地铁周边', '每天管两餐', '定期团建', '团队年轻有活力', '6险1金']",100,1,0,0,0,,,,0,9,,0,0,0,,,0,0,[],,FALSE,FALSE,TRUE,FALSE
1,7714883,02326I-数据分析师,140014,中国平安人寿保险股份有限公司,平安人寿,2000人以上,金融,上市公司,"['绩效奖金', '带薪年假', '定期体检', '节日礼物']",产品|需求|项目类,数据分析,BI,"['数据库', '商业', 'BI', '数据分析']","['保险', '互联网金融', '数据库', '商业', 'BI', '数据分析']","['保险', '互联网金融', '数据库', '商业', 'BI', '数据分析']",2020/11/3 17:00,17:00发布,上海,浦东新区,,12k-22k,0,1-3年,全职,本科,"五险一金,带薪年假,定期体检,免费班车",disabled,2020/11/3 9:24,7905949,1,,,,31.238157,121.666906,,,0,1,159,0,3.914435,,,,0,0,,0,0,0,,,0,0,[],,FALSE,FALSE,TRUE,FALSE
2,7672464,02324X-用户运营（数据分析方向）,140014,中国平安人寿保险股份有限公司,平安人寿,2000人以上,金融,上市公司,"['绩效奖金', '带薪年假', '定期体检', '节日礼物']",运营|编辑|客服类,运营,数据运营,[],"['保险', '互联网金融']","['保险', '互联网金融']",2020/11/3 17:00,17:00发布,上海,浦东新区,,10k-20k,0,1-3年,全职,本科,"五险一金,带薪年假,定期体检,免费班车",disabled,2020/11/3 9:24,7905949,1,,,,31.238157,121.666906,,,0,1,154,0,3.7874177,,,,0,0,,0,0,0,,,0,0,[],,FALSE,FALSE,TRUE,FALSE
3,7049497,游戏数据分析,1880,北京达佳互联信息技术有限公司,快手,2000人以上,文娱丨内容,D轮及以上,"['股票期权', '弹性工作', '定期体检', '岗位晋升']",产品|需求|项目类,数据分析,数据分析,[],[],[],2020/11/3 17:00,17:00发布,北京,海淀区,['西二旗'],15k-30k,0,3-5年,全职,本科,福利完善,threeDays,2020/11/2 11:21,985931,1,昌平线,西二旗,13号线_西二旗;昌平线_西二旗,40.053389,116.29844,,,0,1,121,0,3.7874177,,,,0,0,,0,0,0,,,0,0,[],,FALSE,FALSE,TRUE,FALSE
4,7873318,数据分析师,62,北京字节跳动科技有限公司,字节跳动,2000人以上,文娱丨内容,C轮,"['扁平管理', '弹性工作', '大厨定制三餐', '就近租房补贴']",产品|需求|项目类,数据分析,数据分析,[],['数据分析'],['数据分析'],2020/11/3 3:23,03:23发布,北京,海淀区,,15k-30k,0,1-3年,全职,本科,"免费三餐,带薪休假,弹性工作,六险一金",today,2020/11/3 16:26,3432180,1,10号线,知春路,4号线大兴线_人民大学;4号线大兴线_海淀黄庄;10号线_海淀黄庄;10号线_知春里;10号线_知春路;13号线_知春路,39.971819,116.328708,,,7,1,81,0,8.331164,,,,0,0,,0,0,0,,,0,0,[],,FALSE,FALSE,TRUE,FALSE
5,7873039,数据分析师,35361,北京百家互联科技有限公司,跟谁学,2000人以上,"移动互联网,教育",上市公司,"['节日礼物', '技能培训', '股票期权', '精英团队']",产品|需求|项目类,产品经理,数据分析师,"['数据分析', '在线教育产品']","['数据分析', '在线教育产品']",[],2020/11/3 10:39,10:39发布,北京,海淀区,"['西北旺', '上地', '马连洼']",15k-25k,0,3-5年,全职,本科,上市公司 独角兽 平台发展好 团队年轻化,today,2020/11/3 14:04,8566600,1,,,,40.048632,116.282935,,,5,1,81,0,8.331164,,,,0,0,,0,0,0,,,0,0,[],,FALSE,FALSE,TRUE,FALSE
6,7852282,数据分析师,62,北京字节跳动科技有限公司,字节跳动,2000人以上,文娱丨内容,C轮,"['扁平管理', '弹性工作', '大厨定制三餐', '就近租房补贴']",产品|需求|项目类,数据分析,数据分析,['产品'],['产品'],[],2020/11/3 3:33,03:33发布,上海,闵行区,,11k-22k,0,1-3年,全职,本科,"下午茶,健身瑜伽,六险一金,团队氛围好",today,2020/11/3 16:47,19290008,1,12号线,东兰路,9号线_漕河泾开发区;9号线_合川路;12号线_东兰路;12号线_虹梅路,31.168496,121.386878,,,5,1,81,0,8.331164,,,,0,0,,0,0,0,,,0,0,[],,FALSE,FALSE,TRUE,FALSE
7,6670004,数据分析师,147,北京拉勾网络技术有限公司,拉勾网,500-2000人,企业服务,D轮及以上,"['五险一金', '弹性工作', '带薪年假', '免费两餐']",产品|需求|项目类,数据分析,数据分析,['数据分析'],['数据分析'],[],2020/10/28 10:09,2020/10/28,北京,海淀区,,10k-20k,0,1-3年,全职,本科,福利待遇好，周末双休，提供午餐和晚餐,today,2020/11/3 13:06,15007412,1,10号线,中关村,4号线大兴线_海淀黄庄;4号线大兴线_中关村;4号线大兴线_北京大学东门;10号线_苏州街;10号线_海淀黄庄,39.982128,116.307747,,"['免费下午茶', 'ipo倒计时', 'bat背景', '地铁周边', '每天管两餐', '定期团建', '团队年轻有活力', '6险1金']",3,1,79,0,8.331164,,,,0,0,,0,0,0,,,0,0,[],,FALSE,FALSE,TRUE,FALSE
8,7887591,数据分析师,446435,北京久幺幺科技有限公司,百变大侦探,15-50人,"移动互联网,文娱丨内容",不需要融资,"['年底双薪', '带薪年假', '股票期权', '扁平管理']",产品|需求|项目类,产品经理,数据分析师,"['用户研究', '需求分析', '数据分析', '用户增长']","['用户研究', '需求分析', '数据分析', '用户增长']",[],2020/11/3 17:10,17:10发布,北京,朝阳区,"['将台路', '大山子', '酒仙桥']",15k-25k,0,3-5年,全职,本科,五险一金 免费工作餐 定期体检,today,2020/11/3 17:10,11600356,1,14号线东段,将台,14号线东段_将台,39.97483,116.500218,,,24,2,68,0,12.436125,,,,0,0,,0,0,0,,,0,0,[],,FALSE,FALSE,FALSE,FALSE
9,7376684,数据分析,418,上海花千树信息科技有限公司北京分公司,世纪佳缘,2000人以上,移动互联网,上市公司,"['节日礼物', '技能培训', '绩效奖金', '岗位晋升']",开发|测试|运维类,数据开发,数据分析,"['数据分析', 'sql']","['社交', 'sql']","['社交', 'sql']",2020/11/3 17:05,17:05发布,北京,朝阳区,"['小关', '和平里', '安贞']",15k-25k,0,3-5年,全职,本科,"六险一金,成熟团队,上升空间",today,2020/11/3 17:01,1985,1,5号线,安华桥,5号线_和平西桥;5号线_惠新西街南口;8号线北段_安华桥;8号线北段_北土城;10号线_北土城;10号线_安贞门;10号线_惠新西街南口,39.974358,116.40684,,,11,1,67,0,12.375502,,,,0,0,,0,0,0,,,0,0,[],,FALSE,FALSE,TRUE,FALSE
10,7858049,数据分析师,418,上海花千树信息科技有限公司北京分公司,世纪佳缘,2000人以上,移动互联网,上市公司,"['节日礼物', '技能培训', '绩效奖金', '岗位晋升']",产品|需求|项目类,产品经理,数据分析师,['数据分析'],['数据分析'],[],2020/11/3 17:04,17:04发布,北京,朝阳区,"['小关', '和平里', '安贞']",11k-20k,0,不限,全职,本科,成熟团队，上升空间,today,2020/11/3 17:01,1985,1,5号线,安华桥,5号线_和平西桥;5号线_惠新西街南口;8号线北段_安华桥;8号线北段_北土城;10号线_北土城;10号线_安贞门;10号线_惠新西街南口,39.974358,116.40684,,,11,1,67,0,12.375502,,,,0,0,,0,0,0,,,0,0,[],,FALSE,FALSE,TRUE,FALSE
11,7755675,数据分析师,95534,优车库网络科技发展（深圳）有限公司,优车库,50-150人,"移动互联网,消费生活",A轮,"['年底双薪', '股票期权', '专项奖金', '带薪年假']",开发|测试|运维类,数据开发,数据分析,"['SQLServer', 'Python', '数仓建模', '数据仓库']","['新零售', '汽车', 'SQLServer', 'Python', '数仓建模', '数据仓库']","['新零售', '汽车', 'SQLServer', 'Python', '数仓建模', '数据仓库']",2020/11/3 17:05,17:05发布,深圳,福田区,"['益田村', '保税区', '皇岗']",8k-15k,0,1-3年,全职,本科,发展前景、环境优美、团队氛围好,today,2020/11/3 16:42,16809666,1,,,,22.507374,114.045254,,,20,2,67,0,12.384164,,,,0,0,,0,0,0,,,0,0,[],,FALSE,FALSE,FALSE,FALSE
12,7913825,数据分析师,108111,智器云南京信息科技有限公司,智器云,50-150人,"数据服务,企业服务",B轮,"['股票期权', '绩效奖金', '带薪年假', '通讯津贴']",产品|需求|项目类,产品经理,数据分析师,['数据分析'],"['工具软件', '数据分析']","['工具软件', '数据分析']",2020/11/3 16:11,16:11发布,北京,房山区,,5k-9k,13,不限,全职,本科,高成长性、团队氛围好、福利完善,today,2020/11/3 16:36,3322916,1,,,,39.749144,116.143267,,,12,0,67,0,8.409106,,,,0,0,,0,0,0,,,0,0,[],,FALSE,FALSE,FALSE,FALSE
13,7569408,数据分析师,86098352,北京盛业恒泰投资有限公司,盛业恒泰投资,50-150人,金融,未融资,[],产品|需求|项目类,数据分析,数据分析,['数据分析'],"['大数据', '金融', '数据分析']","['大数据', '金融', '数据分析']",2020/11/3 16:49,16:49发布,北京,朝阳区,,8k-15k,0,不限,全职,大专,双休,today,2020/11/3 16:49,15947204,1,1号线,国贸,1号线_永安里;1号线_国贸;6号线_呼家楼;6号线_东大桥;10号线_呼家楼;10号线_金台夕照;10号线_国贸,39.919894,116.454562,,,0,0,66,0,12.228278,,,,0,0,,0,0,0,,,0,0,[],,FALSE,FALSE,FALSE,FALSE
14,7731269,数据分析师,117483654,武汉岚晨网络科技有限公司,皮皮pipi,50-150人,"游戏,社交",不需要融资,[],产品|需求|项目类,产品经理,数据分析师,['数据分析'],['数据分析'],[],2020/11/3 17:02,17:02发布,武汉,江夏区,['流芳'],10k-15k,13,1-3年,全职,本科,晋升快，扁平化管理,today,2020/11/3 17:02,15811593,1,2号线,金融港北,2号线_秀湖;2号线_金融港北,30.457603,114.425905,,,23,1,64,0,11.760625,,,,0,0,,0,0,0,,,0,0,[],,FALSE,FALSE,FALSE,FALSE
0,7887591,数据分析师,446435,北京久幺幺科技有限公司,百变大侦探,15-50人,"移动互联网,文娱丨内容",不需要融资,"['年底双薪', '带薪年假', '股票期权', '扁平管理']",产品|需求|项目类,产品经理,数据分析师,"['用户研究', '需求分析', '数据分析', '用户增长']","['用户研究', '需求分析', '数据分析', '用户增长']",[],2020/11/3 17:10,17:10发布,北京,朝阳区,"['将台路', '大山子', '酒仙桥']",15k-25k,0,3-5年,全职,本科,五险一金 免费工作餐 定期体检,today,2020/11/3 17:10,11600356,1,14号线东段,将台,14号线东段_将台,39.97483,116.500218,,,24,2,67,0,12.436125,,,,0,0,,0,0,0,,,0,0,[],,FALSE,FALSE,FALSE,FALSE
1,7418881,数据分析师,27024,千言信息技术（上海）有限公司,italki,50-150人,"电商,教育",A轮,"['高端医疗保险', '国际化团队', '绩效奖金', '带薪年假']",产品|需求|项目类,产品经理,数据分析师,"['需求分析', '数据分析', '在线教育产品', 'C端产品']","['教育', '社交', '需求分析', '数据分析', '在线教育产品', 'C端产品']","['教育', '社交', '需求分析', '数据分析', '在线教育产品', 'C端产品']",2020/11/3 17:09,17:09发布,上海,黄浦区,,10k-15k,13,1-3年,全职,本科,国际化团队，带薪年假多，全球市场,today,2020/11/3 16:46,8159153,1,2号线,淮海中路,1号线_常熟路;1号线_陕西南路;1号线_黄陂南路;2号线_南京西路;2号线_静安寺;7号线_常熟路;7号线_静安寺;10号线_陕西南路;10号线_陕西南路;12号线_陕西南路;12号线_南京西路;13号线_南京西路;13号线_淮海中路,31.222057,121.457585,,,23,3,67,0,12.427464,,,,0,0,,0,0,0,,,0,0,[],,FALSE,FALSE,FALSE,FALSE
2,7873318,数据分析师,62,北京字节跳动科技有限公司,字节跳动,2000人以上,文娱丨内容,C轮,"['扁平管理', '弹性工作', '大厨定制三餐', '就近租房补贴']",产品|需求|项目类,数据分析,数据分析,[],['数据分析'],['数据分析'],2020/11/3 3:23,03:23发布,北京,海淀区,,15k-30k,0,1-3年,全职,本科,"免费三餐,带薪休假,弹性工作,六险一金",today,2020/11/3 16:26,3432180,1,10号线,知春路,4号线大兴线_人民大学;4号线大兴线_海淀黄庄;10号线_海淀黄庄;10号线_知春里;10号线_知春路;13号线_知春路,39.971819,116.328708,,,7,1,81,0,8.331164,,,,0,0,,0,0,0,,,0,0,[],,FALSE,FALSE,TRUE,FALSE
3,7852282,数据分析师,62,北京字节跳动科技有限公司,字节跳动,2000人以上,文娱丨内容,C轮,"['扁平管理', '弹性工作', '大厨定制三餐', '就近租房补贴']",产品|需求|项目类,数据分析,数据分析,['产品'],['产品'],[],2020/11/3 3:33,03:33发布,上海,闵行区,,11k-22k,0,1-3年,全职,本科,"下午茶,健身瑜伽,六险一金,团队氛围好",today,2020/11/3 16:47,19290008,1,12号线,东兰路,9号线_漕河泾开发区;9号线_合川路;12号线_东兰路;12号线_虹梅路,31.168496,121.386878,,,5,1,81,0,8.331164,,,,0,0,,0,0,0,,,0,0,[],,FALSE,FALSE,TRUE,FALSE
4,7755675,数据分析师,95534,优车库网络科技发展（深圳）有限公司,优车库,50-150人,"移动互联网,消费生活",A轮,"['年底双薪', '股票期权', '专项奖金', '带薪年假']",开发|测试|运维类,数据开发,数据分析,"['SQLServer', 'Python', '数仓建模', '数据仓库']","['新零售', '汽车', 'SQLServer', 'Python', '数仓建模', '数据仓库']","['新零售', '汽车', 'SQLServer', 'Python', '数仓建模', '数据仓库']",2020/11/3 17:05,17:05发布,深圳,福田区,"['益田村', '保税区', '皇岗']",8k-15k,0,1-3年,全职,本科,发展前景、环境优美、团队氛围好,today,2020/11/3 16:42,16809666,1,,,,22.507374,114.045254,,,20,2,67,0,12.384164,,,,0,0,,0,0,0,,,0,0,[],,FALSE,FALSE,FALSE,FALSE
5,7913825,数据分析师,108111,智器云南京信息科技有限公司,智器云,50-150人,"数据服务,企业服务",B轮,"['股票期权', '绩效奖金', '带薪年假', '通讯津贴']",产品|需求|项目类,产品经理,数据分析师,['数据分析'],"['工具软件', '数据分析']","['工具软件', '数据分析']",2020/11/3 16:11,16:11发布,北京,房山区,,5k-9k,13,不限,全职,本科,高成长性、团队氛围好、福利完善,today,2020/11/3 16:36,3322916,1,,,,39.749144,116.143267,,,12,0,66,0,8.409106,,,,0,0,,0,0,0,,,0,0,[],,FALSE,FALSE,FALSE,FALSE
6,7780570,数据分析师,112144,爱问医联科技（深圳）有限公司,爱问医联,150-500人,"医疗丨健康,移动互联网",D轮及以上,"['股票期权', '带薪年假', '午餐补助', '五险一金']",运营|编辑|客服类,运营,数据运营,"['运营', '数据分析']","['医疗健康', '运营', '数据分析']","['医疗健康', '运营', '数据分析']",2020/11/3 17:42,17:42发布,深圳,南山区,,15k-20k,13,1-3年,全职,本科,微博平台 丰厚年终 大牛团队 行业准独角,disabled,2020/11/3 17:28,3698204,1,2号线/蛇口线,高新园,1号线/罗宝线_高新园;1号线/罗宝线_深大;2号线/蛇口线_科苑,22.535129,113.952487,,"['早九晚六', '地铁周边', '生日聚会', '品牌优势']",100,2,66,0,12.098375,,,,0,0,,0,0,0,,,0,0,[],,FALSE,FALSE,FALSE,FALSE
7,4850229,数据分析,378323,北京安云世纪科技有限公司,360os,500-2000人,信息安全,不需要融资,[],开发|测试|运维类,数据开发,数据分析,"['数据挖掘', '数据分析']","['大数据', '数据挖掘']","['大数据', '数据挖掘']",2020/11/3 16:59,16:59发布,北京,朝阳区,,15k-30k,0,3-5年,全职,本科,"大平台,核心部门,领导好",today,2020/11/3 16:34,3423727,1,14号线东段,将台,14号线东段_望京南;14号线东段_将台,39.982769,116.490798,,,0,1,66,0,12.32354,,,,0,0,,0,0,0,,,0,0,[],,FALSE,FALSE,FALSE,FALSE
8,7389173,数据分析,86098352,北京盛业恒泰投资有限公司,盛业恒泰投资,50-150人,金融,未融资,[],开发|测试|运维类,数据开发,数据分析,"['数据分析', '数据整理']",['数据整理'],[],2020/11/3 17:37,17:37发布,北京,朝阳区,['呼家楼'],12k-15k,0,不限,全职,本科,弹性办公 周末双休 带薪年假,today,2020/11/3 17:30,15908229,1,1号线,国贸,1号线_永安里;1号线_国贸;6号线_呼家楼;6号线_东大桥;10号线_呼家楼;10号线_金台夕照;10号线_国贸,39.920432,116.454812,,,25,1,66,0,12.063734,,,,0,0,,0,0,0,,,0,0,[],,FALSE,FALSE,FALSE,FALSE
9,7898792,数据分析师,420697,成都玛尔斯科技有限公司,成都玛尔斯科技有限公司,150-500人,"移动互联网,社交",未融资,[],开发|测试|运维类,数据开发,数据分析,['数据分析'],['数据分析'],[],2020/11/3 16:51,16:51发布,成都,高新区,,12k-20k,15,3-5年,全职,本科,弹性打卡，五险一金，15薪,today,2020/11/3 16:51,10778729,0,3号线,金华寺东路,3号线_金华寺东路;3号线_植物园,30.766476,104.121569,,,80,1,65,0,12.245599,,,,0,0,,0,0,0,,,0,0,[],,FALSE,FALSE,FALSE,FALSE
10,6145680,数据分析师,22326,浙江齐聚科技有限公司北京分公司,齐聚科技（原呱呱视频）,150-500人,"移动互联网,游戏",C轮,"['绩效奖金', '五险一金', '节日礼物', '定期体检']",产品|需求|项目类,数据分析,数据分析,"['商业', '数据分析', 'SQL']","['游戏', '社交', '商业', '数据分析', 'SQL']","['游戏', '社交', '商业', '数据分析', 'SQL']",2020/11/3 16:47,16:47发布,北京,东城区,,15k-20k,13,3-5年,全职,本科,"五险一金,弹性工作,餐补年终奖,节日福利",disabled,2020/11/3 16:47,1311246,1,2号线,安定门,2号线_安定门;2号线_雍和宫;5号线_北新桥;5号线_雍和宫;5号线_和平里北街;13号线_柳芳,39.95149,116.422789,,,100,2,65,0,12.202297,,,,0,0,,0,0,0,,,0,0,[],,FALSE,FALSE,FALSE,FALSE
11,7578055,数据分析师,92417,浙江盘石信息技术股份有限公司,浙江盘石,2000人以上,"移动互联网,广告营销",D轮及以上,"['节日礼物', '股票期权', '带薪年假', '岗位晋升']",产品|需求|项目类,产品经理,数据分析师,['数据分析'],['数据分析'],[],2020/11/3 16:47,16:47发布,杭州,拱墅区,,6k-10k,0,1-3年,全职,本科,五险一金、包吃、健身房、带薪年假,today,2020/11/3 16:47,12027098,1,,,,30.336361,120.113116,,,2,1,65,0,12.2109585,,,,0,0,,0,0,0,,,0,0,[],,FALSE,FALSE,FALSE,FALSE
12,7104621,数据分析师,90420,深圳聚力创想信息科技有限公司,人人都是产品经理,50-150人,"企业服务,教育",A轮,"['节日礼物', '年度旅游', '领导好', '美女多']",产品|需求|项目类,数据分析,数据分析,"['数据分析', '数据运营', '商业', 'BI']","['企业服务', '教育', '数据分析', '数据运营', '商业', 'BI']","['企业服务', '教育', '数据分析', '数据运营', '商业', 'BI']",2020/11/3 17:26,17:26发布,深圳,南山区,['科技园'],7k-14k,0,1-3年,全职,本科,CEO指导、氛围好、十三薪、带薪年假,today,2020/11/3 17:26,3530733,1,1号线/罗宝线,高新园,1号线/罗宝线_高新园;1号线/罗宝线_深大,22.549041,113.943289,,,99,1,65,0,11.959811,,,,0,0,,0,0,0,,,0,0,[],,FALSE,FALSE,FALSE,FALSE
13,5976446,数据分析师,5142,北京千橡网景科技发展有限公司,人人公司,2000人以上,"社交,金融",上市公司,"['五险一金', '通讯津贴', '带薪年假', '绩效奖金']",产品|需求|项目类,数据分析,数据分析,['数据分析'],['数据分析'],[],2020/11/3 17:25,17:25发布,北京,朝阳区,"['酒仙桥', '大山子', '将台路']",15k-25k,0,3-5年,全职,本科,"弹性工作,领导好,市场前景好",today,2020/11/3 17:25,9301239,1,14号线东段,将台,14号线东段_将台,39.976297,116.496989,,,0,0,65,0,11.959811,,,,0,0,,0,0,0,,,0,0,[],,FALSE,FALSE,TRUE,FALSE
14,7435979,数据分析师,50700,广州数说故事信息科技有限公司,DataStory,150-500人,数据服务,B轮,"['颜值高', '双休日', '高大上团建', '带薪假']",市场|商务类,市场|营销,商业数据分析,"['消费者分析', '数据分析']","['消费者分析', '数据分析']",[],2020/11/3 17:20,17:20发布,上海,杨浦区,,15k-20k,13,1-3年,全职,本科,五险一金 周末双休 扁平管理 氛围轻松,today,2020/11/3 16:11,1308500,1,4号线,江浦公园,4号线_临平路;4号线_大连路;4号线_杨树浦路;8号线_鞍山新村;12号线_提篮桥;12号线_大连路;12号线_江浦公园,31.260278,121.512779,,,100,1,65,0,11.91651,,,,0,0,,0,0,0,,,0,0,[],,FALSE,FALSE,FALSE,FALSE
0,6800159,数据分析师,1211,北京易观智库网络科技有限公司,易观,150-500人,"移动互联网,数据服务",B轮,"['专项奖金', '午餐补助', '技能培训', '扁平管理']",产品|需求|项目类,数据分析,数据分析,"['BI', '商业', '增长黑客', '数据运营']","['BI', '商业', '增长黑客', '数据运营']",[],2020/11/3 17:17,17:17发布,北京,朝阳区,,25k-50k,0,3-5年,全职,本科,六险一金/弹性工作/扁平管理,today,2020/11/3 17:17,414154,1,14号线东段,将台,14号线东段_望京南;14号线东段_将台,39.978305,116.494885,,"['早十晚七', '生日聚会']",100,0,64,0,11.881868,,,,0,0,,0,0,0,,,0,0,[],,FALSE,FALSE,TRUE,FALSE
1,7731269,数据分析师,117483654,武汉岚晨网络科技有限公司,皮皮pipi,50-150人,"游戏,社交",不需要融资,[],产品|需求|项目类,产品经理,数据分析师,['数据分析'],['数据分析'],[],2020/11/3 17:02,17:02发布,武汉,江夏区,['流芳'],10k-15k,13,1-3年,全职,本科,晋升快，扁平化管理,today,2020/11/3 17:02,15811593,1,2号线,金融港北,2号线_秀湖;2号线_金融港北,30.457603,114.425905,,,23,1,63,0,11.760625,,,,0,0,,0,0,0,,,0,0,[],,FALSE,FALSE,FALSE,FALSE
2,7578055,数据分析师,92417,浙江盘石信息技术股份有限公司,浙江盘石,2000人以上,"移动互联网,广告营销",D轮及以上,"['节日礼物', '股票期权', '带薪年假', '岗位晋升']",产品|需求|项目类,产品经理,数据分析师,['数据分析'],['数据分析'],[],2020/11/3 16:47,16:47发布,杭州,拱墅区,,6k-10k,0,1-3年,全职,本科,五险一金、包吃、健身房、带薪年假,today,2020/11/3 16:47,12027098,1,,,,30.336361,120.113116,,,2,1,62,0,11.648041,,,,0,0,,0,0,0,,,0,0,[],,FALSE,FALSE,FALSE,FALSE
3,7878530,数据分析师,458164,深圳市星尘游戏科技有限公司,星尘游戏,150-500人,游戏,不需要融资,"['带薪年假', '节日礼物', '五险一金', '领导好']",开发|测试|运维类,数据开发,数据分析,"['Python', '数据挖掘', '算法工程师']","['移动互联网', '媒体', 'Python', '数据挖掘', '算法工程师']","['移动互联网', '媒体', 'Python', '数据挖掘', '算法工程师']",2020/11/3 17:14,17:14发布,深圳,南山区,,15k-20k,0,3-5年,全职,本科,月度奖金 自由度高 上升空间大,today,2020/11/3 17:10,10662114,1,2号线/蛇口线,高新园,1号线/罗宝线_高新园;1号线/罗宝线_深大;2号线/蛇口线_科苑,22.537843,113.94483,,,100,1,62,0,11.457516,,,,0,0,,0,0,0,,,0,0,[],,FALSE,FALSE,FALSE,FALSE
4,6969870,数据分析师,17311,久远谦长（北京）技术服务有限公司,久谦咨询,50-150人,"企业服务,数据服务",未融资,"['专项奖金', '带薪年假', '绩效奖金', '定期体检']",产品|需求|项目类,数据分析,数据分析,[],"['大数据', '新零售']","['大数据', '新零售']",2020/11/3 17:12,17:12发布,上海,徐汇区,"['徐家汇', '龙华']",12k-20k,0,不限,全职,本科,福利待遇优厚，发展空间大，团队氛围好,today,2020/11/3 17:02,14952999,1,3号线,交通大学,1号线_上海体育馆;1号线_徐家汇;1号线_衡山路;3号线_宜山路;4号线_上海体育场;4号线_上海体育馆;7号线_肇嘉浜路;9号线_肇嘉浜路;9号线_徐家汇;9号线_宜山路;10号线_交通大学;10号线_交通大学;11号线_交通大学;11号线_徐家汇;11号线_徐家汇;11号线_交通大学,31.194983,121.43778,,,55,1,61,0,11.440195,,,,0,0,,0,0,0,,,0,0,[],,FALSE,FALSE,FALSE,FALSE
5,7032815,数据分析师,38786,北京众标智能科技有限公司上海分公司,众标智能科技,50-150人,"电商,企业服务",A轮,"['股票期权', '带薪年假', '年度旅游', '五险一金']",产品|需求|项目类,数据分析,数据分析,"['数据库', '可视化', '数据分析', 'SQL']","['大数据', '移动互联网', '数据库', '可视化', '数据分析', 'SQL']","['大数据', '移动互联网', '数据库', '可视化', '数据分析', 'SQL']",2020/11/3 17:05,17:05发布,上海,普陀区,,7k-11k,0,1-3年,全职,本科,"大数据,发展前景好,福利待遇优,靠谱团队",today,2020/11/3 17:05,701624,1,13号线,大渡河路,13号线_真北路;13号线_大渡河路,31.228218,121.383389,,,92,1,61,0,11.396894,,,,0,0,,0,0,0,,,0,0,[],,FALSE,FALSE,FALSE,FALSE
6,7418881,数据分析师,27024,千言信息技术（上海）有限公司,italki,50-150人,"电商,教育",A轮,"['高端医疗保险', '国际化团队', '绩效奖金', '带薪年假']",产品|需求|项目类,产品经理,数据分析师,"['需求分析', '数据分析', '在线教育产品', 'C端产品']","['教育', '社交', '需求分析', '数据分析', '在线教育产品', 'C端产品']","['教育', '社交', '需求分析', '数据分析', '在线教育产品', 'C端产品']",2020/11/3 17:09,17:09发布,上海,黄浦区,,10k-15k,13,1-3年,全职,本科,国际化团队，带薪年假多，全球市场,today,2020/11/3 16:46,8159153,1,2号线,淮海中路,1号线_常熟路;1号线_陕西南路;1号线_黄陂南路;2号线_南京西路;2号线_静安寺;7号线_常熟路;7号线_静安寺;10号线_陕西南路;10号线_陕西南路;12号线_陕西南路;12号线_南京西路;13号线_南京西路;13号线_淮海中路,31.222057,121.457585,,,23,3,61,0,11.422874,,,,0,0,,0,0,0,,,0,0,[],,FALSE,FALSE,FALSE,FALSE
7,7776007,数据分析,35770,动视云（北京）科技有限公司,动视云科技,50-150人,"游戏,数据服务",A轮,"['岗位晋升', '通讯津贴', '定期体检', '午餐福利']",开发|测试|运维类,数据开发,数据分析,"['数仓建模', '数据挖掘', '数据运营', '数据分析']","['大数据', '游戏', '数仓建模', '数据挖掘', '数据运营']","['大数据', '游戏', '数仓建模', '数据挖掘', '数据运营']",2020/11/3 16:58,16:58发布,北京,西城区,['德胜门'],15k-25k,0,3-5年,全职,本科,行业领先 大牌融资 高度投入 创新游戏体验,today,2020/11/3 16:57,622498,1,10号线,安华桥,8号线北段_安华桥;8号线北段_北土城;10号线_牡丹园;10号线_健德门;10号线_北土城,39.970538,116.383365,,"['试用期上社保', '早九晚六', '考证奖金', '试用期上公积金', '管饭', '话费补助', '免费体检', '地铁周边', '5险1金', '工作居住证', '带薪生理假']",100,1,61,0,11.344933,,,,0,0,,0,0,0,,,0,0,[],,FALSE,FALSE,FALSE,FALSE
